District,Variety,Month,Year,Modal_Price_(Rs./Quintal)
Wardha,H-4(A) 27mm FIne,Dec,2017,4700
Wardha,H-4(A) 27mm FIne,Apr,2017,5570
Wardha,H-4(A) 27mm FIne,Nov,2017,4300
Wardha,H-4(A) 27mm FIne,May,2017,5200
Wardha,H-4(A) 27mm FIne,Jun,2017,5200
Wardha,H-4(A) 27mm FIne,Jul,2017,5250
Wardha,H-4(A) 27mm FIne,Jan,2018,4950
Wardha,H-4(A) 27mm FIne,Jan,2017,5660
Wardha,H-4(A) 27mm FIne,Feb,2018,4750
Wardha,H-4(A) 27mm FIne,Feb,2017,5730
Wardha,H-4(A) 27mm FIne,Dec,2017,4650
Wardha,H-4(A) 27mm FIne,Apr,2017,5550
Wardha,H-4(A) 27mm FIne,Nov,2017,4300
Wardha,H-4(A) 27mm FIne,May,2017,5200
Wardha,H-4(A) 27mm FIne,Mar,2017,5470
Wardha,H-4(A) 27mm FIne,Jun,2017,5100
Wardha,H-4(A) 27mm FIne,Jan,2018,4950
Wardha,H-4(A) 27mm FIne,Jan,2017,5600
Wardha,H-4(A) 27mm FIne,Feb,2018,4750
Wardha,H-4(A) 27mm FIne,Feb,2017,5800
Wardha,H-4(A) 27mm FIne,Dec,2017,4650
Wardha,H-4(A) 27mm FIne,Apr,2017,5500
Wardha,H-4(A) 27mm FIne,Nov,2017,4250
Wardha,H-4(A) 27mm FIne,May,2017,5250
Wardha,H-4(A) 27mm FIne,Mar,2017,5550
Wardha,H-4(A) 27mm FIne,Jun,2017,5200
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4900
Wardha,H-4(A) 27mm FIne,Jan,2017,5540
Wardha,H-4(A) 27mm FIne,Feb,2018,4850
Wardha,H-4(A) 27mm FIne,Feb,2017,5750
Wardha,H-4(A) 27mm FIne,Dec,2017,4650
Wardha,H-4(A) 27mm FIne,Apr,2017,5530
Wardha,H-4(A) 27mm FIne,Nov,2017,4250
Wardha,H-4(A) 27mm FIne,May,2017,5300
Wardha,H-4(A) 27mm FIne,Mar,2018,4550
Wardha,H-4(A) 27mm FIne,Mar,2017,5600
Wardha,H-4(A) 27mm FIne,Jun,2017,5200
Wardha,H-4(A) 27mm FIne,Jul,2017,5150
Wardha,H-4(A) 27mm FIne,Jan,2018,4870
Wardha,H-4(A) 27mm FIne,Jan,2017,5520
Wardha,H-4(A) 27mm FIne,Feb,2018,4850
Wardha,H-4(A) 27mm FIne,Feb,2017,5620
Wardha,H-4(A) 27mm FIne,Dec,2017,4650
Wardha,H-4(A) 27mm FIne,Apr,2017,5550
Wardha,H-4(A) 27mm FIne,Nov,2017,4300
Wardha,H-4(A) 27mm FIne,May,2017,5300
Wardha,H-4(A) 27mm FIne,Mar,2018,4500
Wardha,H-4(A) 27mm FIne,Mar,2017,5640
Wardha,H-4(A) 27mm FIne,Jun,2017,5150
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4900
Wardha,H-4(A) 27mm FIne,Jan,2017,5470
Wardha,H-4(A) 27mm FIne,Feb,2018,4700
Wardha,H-4(A) 27mm FIne,Feb,2017,5590
Wardha,H-4(A) 27mm FIne,Dec,2017,4600
Wardha,H-4(A) 27mm FIne,Apr,2017,5550
Wardha,H-4(A) 27mm FIne,Nov,2017,4300
Wardha,H-4(A) 27mm FIne,May,2017,5300
Wardha,H-4(A) 27mm FIne,Mar,2018,4500
Wardha,H-4(A) 27mm FIne,Mar,2017,5730
Wardha,H-4(A) 27mm FIne,Jun,2017,5150
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4800
Wardha,H-4(A) 27mm FIne,Jan,2017,5470
Wardha,H-4(A) 27mm FIne,Feb,2018,4800
Wardha,H-4(A) 27mm FIne,Feb,2017,5560
Wardha,H-4(A) 27mm FIne,Dec,2017,4580
Wardha,H-4(A) 27mm FIne,Apr,2017,5600
Wardha,H-4(A) 27mm FIne,Nov,2017,4250
Wardha,H-4(A) 27mm FIne,May,2017,5300
Wardha,H-4(A) 27mm FIne,Mar,2018,4500
Wardha,H-4(A) 27mm FIne,Mar,2017,5650
Wardha,H-4(A) 27mm FIne,Jun,2017,5150
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4800
Wardha,H-4(A) 27mm FIne,Jan,2017,5460
Wardha,H-4(A) 27mm FIne,Feb,2018,4800
Wardha,H-4(A) 27mm FIne,Feb,2017,5635
Wardha,H-4(A) 27mm FIne,Dec,2017,4600
Wardha,H-4(A) 27mm FIne,Apr,2017,5600
Wardha,H-4(A) 27mm FIne,Nov,2017,4300
Wardha,H-4(A) 27mm FIne,May,2017,5270
Wardha,H-4(A) 27mm FIne,Mar,2018,4700
Wardha,H-4(A) 27mm FIne,Mar,2017,5700
Wardha,H-4(A) 27mm FIne,Jun,2017,5100
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4900
Wardha,H-4(A) 27mm FIne,Jan,2017,5470
Wardha,H-4(A) 27mm FIne,Feb,2018,4790
Wardha,H-4(A) 27mm FIne,Feb,2017,5762
Wardha,H-4(A) 27mm FIne,Dec,2017,4600
Wardha,H-4(A) 27mm FIne,Apr,2017,5600
Wardha,H-4(A) 27mm FIne,Nov,2017,4300
Wardha,H-4(A) 27mm FIne,May,2017,5270
Wardha,H-4(A) 27mm FIne,Mar,2018,4620
Wardha,H-4(A) 27mm FIne,Mar,2017,5715
Wardha,H-4(A) 27mm FIne,Jun,2017,5100
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4900
Wardha,H-4(A) 27mm FIne,Jan,2017,5415
Wardha,H-4(A) 27mm FIne,Feb,2018,4800
Wardha,H-4(A) 27mm FIne,Feb,2017,5730
Wardha,H-4(A) 27mm FIne,Dec,2017,4580
Wardha,H-4(A) 27mm FIne,Apr,2017,5550
Wardha,H-4(A) 27mm FIne,Nov,2017,4200
Wardha,H-4(A) 27mm FIne,May,2017,5300
Wardha,H-4(A) 27mm FIne,Mar,2018,4650
Wardha,H-4(A) 27mm FIne,Mar,2017,5625
Wardha,H-4(A) 27mm FIne,Jun,2017,5100
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4800
Wardha,H-4(A) 27mm FIne,Jan,2017,5490
Wardha,H-4(A) 27mm FIne,Feb,2018,4800
Wardha,H-4(A) 27mm FIne,Feb,2017,5750
Wardha,H-4(A) 27mm FIne,Dec,2017,4500
Wardha,H-4(A) 27mm FIne,Apr,2017,5600
Wardha,H-4(A) 27mm FIne,Nov,2017,4200
Wardha,H-4(A) 27mm FIne,May,2017,5250
Wardha,H-4(A) 27mm FIne,Mar,2017,5600
Wardha,H-4(A) 27mm FIne,Jun,2017,5200
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4800
Wardha,H-4(A) 27mm FIne,Jan,2017,5430
Wardha,H-4(A) 27mm FIne,Feb,2018,4700
Wardha,H-4(A) 27mm FIne,Feb,2017,5630
Wardha,H-4(A) 27mm FIne,Dec,2017,4500
Wardha,H-4(A) 27mm FIne,Apr,2017,5600
Wardha,H-4(A) 27mm FIne,Nov,2017,4200
Wardha,H-4(A) 27mm FIne,May,2017,5280
Wardha,H-4(A) 27mm FIne,Mar,2018,4650
Wardha,H-4(A) 27mm FIne,Mar,2017,5570
Wardha,H-4(A) 27mm FIne,Jun,2017,5250
Wardha,H-4(A) 27mm FIne,Jul,2017,5200
Wardha,H-4(A) 27mm FIne,Jan,2018,4900
Wardha,H-4(A) 27mm FIne,Jan,2017,5400
Wardha,H-4(A) 27mm FIne,Feb,2018,4700
Wardha,H-4(A) 27mm FIne,Feb,2017,5630
Wardha,H-4(A) 27mm FIne,Dec,2017,4500
Wardha,H-4(A) 27mm FIne,Apr,2017,5600
Wardha,Other,May,2017,5300
Wardha,Other,Mar,2017,5600
Wardha,Other,Jan,2018,4830
Wardha,Other,Jan,2017,5730
Wardha,Other,May,2017,5300
Wardha,Other,Mar,2017,5650
Wardha,Other,Jan,2018,4830
Wardha,Other,Jan,2017,5690
Wardha,Other,Apr,2017,5350
Wardha,Other,Nov,2017,4450
Wardha,Other,May,2017,5250
Wardha,Other,Mar,2017,5640
Wardha,Other,Jan,2018,4830
Wardha,Other,Jan,2017,5710
Wardha,Other,Apr,2017,5350
Wardha,Other,Nov,2017,4450
Wardha,Other,May,2017,5300
Wardha,Other,Mar,2017,5600
Wardha,Other,Jan,2018,4880
Wardha,Other,Jan,2017,5720
Wardha,Other,Feb,2018,4810
Wardha,Other,Feb,2017,5670
Wardha,Other,Dec,2017,5130
Wardha,Other,Apr,2017,5270
Wardha,Other,Nov,2017,4600
Wardha,Other,May,2017,5300
Wardha,Other,Mar,2017,5630
Wardha,Other,Jan,2018,4880
Wardha,Other,Jan,2017,5690
Wardha,Other,Feb,2018,4780
Wardha,Other,Feb,2017,5680
Wardha,Other,Dec,2017,5110
Wardha,Other,Apr,2017,5350
Wardha,Other,Nov,2017,4600
Wardha,Other,May,2017,5300
Wardha,Other,Mar,2017,5600
Wardha,Other,Jan,2018,4930
Wardha,Other,Jan,2017,5610
Wardha,Other,Feb,2018,4720
Wardha,Other,Feb,2017,5670
Wardha,Other,Dec,2017,5110
Wardha,Other,Apr,2017,5340
Wardha,Other,Nov,2017,4600
Wardha,Other,May,2017,5300
Wardha,Other,Mar,2017,5600
Wardha,Other,Jan,2018,4930
Wardha,Other,Jan,2017,5740
Wardha,Other,Feb,2018,4830
Wardha,Other,Feb,2017,5670
Wardha,Other,Dec,2017,5120
Wardha,Other,Apr,2017,5350
Wardha,Other,Nov,2017,4590
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5620
Wardha,Other,Jan,2018,5000
Wardha,Other,Jan,2017,5750
Wardha,Other,Feb,2018,4790
Wardha,Other,Feb,2017,5680
Wardha,Other,Dec,2017,5100
Wardha,Other,Apr,2017,5460
Wardha,Other,Nov,2017,4630
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5670
Wardha,Other,Jan,2018,5070
Wardha,Other,Jan,2017,5740
Wardha,Other,Feb,2018,4790
Wardha,Other,Feb,2017,5680
Wardha,Other,Dec,2017,5050
Wardha,Other,Apr,2017,5450
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5680
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5750
Wardha,Other,Feb,2018,4820
Wardha,Other,Feb,2017,5600
Wardha,Other,Dec,2017,5000
Wardha,Other,Apr,2017,5450
Wardha,Other,Nov,2017,4570
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5500
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5630
Wardha,Other,Feb,2018,4830
Wardha,Other,Feb,2017,5610
Wardha,Other,Dec,2017,4970
Wardha,Other,Apr,2017,5430
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5550
Wardha,Other,Jan,2018,5080
Wardha,Other,Feb,2017,5590
Wardha,Other,Dec,2017,4800
Wardha,Other,Apr,2017,5430
Wardha,Other,May,2017,5150
Wardha,Other,Mar,2017,5530
Wardha,Other,Jan,2018,5070
Wardha,Other,Jan,2017,5520
Wardha,Other,Feb,2018,4780
Wardha,Other,Feb,2017,5560
Wardha,Other,Dec,2017,4980
Wardha,Other,Apr,2017,5470
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5530
Wardha,Other,Jan,2018,5070
Wardha,Other,Jan,2017,5500
Wardha,Other,Feb,2018,4790
Wardha,Other,Feb,2017,5560
Wardha,Other,Dec,2017,5050
Wardha,Other,Apr,2017,5430
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5520
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5470
Wardha,Other,Feb,2018,4870
Wardha,Other,Feb,2017,5650
Wardha,Other,Dec,2017,5050
Wardha,Other,Apr,2017,5450
Wardha,Other,May,2017,5100
Wardha,Other,Mar,2017,5530
Wardha,Other,Jan,2018,5070
Wardha,Other,Jan,2017,5450
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5650
Wardha,Other,Dec,2017,4980
Wardha,Other,Apr,2017,5550
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5530
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5500
Wardha,Other,Feb,2018,4940
Wardha,Other,Feb,2017,5650
Wardha,Other,Apr,2017,5550
Wardha,Other,May,2017,5050
Wardha,Other,Mar,2017,5030
Wardha,Other,Jan,2018,5100
Wardha,Other,Jan,2017,5050
Wardha,Other,Feb,2018,4940
Wardha,Other,Feb,2017,5700
Wardha,Other,Dec,2017,4800
Wardha,Other,Apr,2017,5570
Wardha,Other,May,2017,5150
Wardha,Other,Mar,2017,6000
Wardha,Other,Jan,2018,5050
Wardha,Other,Jan,2017,5560
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5700
Wardha,Other,Dec,2017,4750
Wardha,Other,Apr,2017,5550
Wardha,Other,May,2017,5100
Wardha,Other,Mar,2017,6000
Wardha,Other,Jan,2018,5050
Wardha,Other,Jan,2017,5510
Wardha,Other,Feb,2018,4940
Wardha,Other,Feb,2017,5620
Wardha,Other,Dec,2017,4750
Wardha,Other,Apr,2017,5530
Wardha,Other,May,2017,5250
Wardha,Other,Mar,2017,6000
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5480
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5600
Wardha,Other,Dec,2017,4600
Wardha,Other,Apr,2017,5570
Wardha,Other,May,2017,5100
Wardha,Other,Mar,2017,5500
Wardha,Other,Jan,2018,5070
Wardha,Other,Jan,2017,5420
Wardha,Other,Feb,2018,4950
Wardha,Other,Feb,2017,5630
Wardha,Other,Dec,2017,4650
Wardha,Other,Apr,2017,5570
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2017,5500
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5400
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5590
Wardha,Other,Dec,2017,4600
Wardha,Other,Apr,2017,5600
Wardha,Other,May,2017,5250
Wardha,Other,Mar,2017,5570
Wardha,Other,Jun,2017,5150
Wardha,Other,Jan,2018,5080
Wardha,Other,Jan,2017,5400
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5570
Wardha,Other,Dec,2017,4600
Wardha,Other,Apr,2017,5600
Wardha,Other,May,2017,5250
Wardha,Other,Mar,2018,4820
Wardha,Other,Mar,2017,5500
Wardha,Other,Jun,2017,5200
Wardha,Other,Jan,2018,5070
Wardha,Other,Jan,2017,5400
Wardha,Other,Feb,2018,4900
Wardha,Other,Feb,2017,5570
Wardha,Other,Dec,2017,4650
Wardha,Other,Apr,2017,5700
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2018,4820
Wardha,Other,Mar,2017,5580
Wardha,Other,Jun,2017,5150
Wardha,Other,Jan,2018,5050
Wardha,Other,Jan,2017,5400
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5600
Wardha,Other,Dec,2017,4650
Wardha,Other,Apr,2017,5680
Wardha,Other,May,2017,5100
Wardha,Other,Mar,2018,4830
Wardha,Other,Mar,2017,5500
Wardha,Other,Jan,2018,5030
Wardha,Other,Jan,2017,5400
Wardha,Other,Feb,2018,4930
Wardha,Other,Feb,2017,5700
Wardha,Other,Dec,2017,4650
Wardha,Other,Apr,2017,5680
Wardha,Other,May,2017,5200
Wardha,Other,Mar,2018,4820
Wardha,Other,Mar,2017,5600
Wardha,Other,Jun,2017,5150
Wardha,Other,Jan,2018,5050
Wardha,Other,Jan,2017,5350
Wardha,Other,Feb,2018,4880
Wardha,Other,Feb,2017,5690
Wardha,Other,Dec,2017,4650
Wardha,Other,Apr,2017,5650
Wardha,Other,May,2017,5340
Wardha,Other,Mar,2018,4830
Wardha,Other,Mar,2017,5600
Wardha,Other,Jun,2017,5300
Wardha,Other,Jan,2018,5030
Wardha,Other,Jan,2017,5350
Wardha,Other,Feb,2018,4880
Wardha,Other,Feb,2017,5680
Wardha,Other,Dec,2017,4650
Wardha,Other,Apr,2017,5600
Wardha,Other,May,2017,5330
Wardha,Other,Mar,2018,4830
Wardha,Other,Mar,2017,5640
Wardha,Other,Jun,2017,5300
Wardha,Other,Jan,2017,5250
Wardha,Other,Feb,2018,4850
Wardha,Other,Feb,2017,5640
Wardha,Other,Dec,2017,4600
Wardha,Other,Apr,2017,5650
Wardha,Other,May,2017,5330
Wardha,Other,Mar,2018,4830
Wardha,Other,Mar,2017,5680
Wardha,Other,Jun,2017,5300
Wardha,Other,Jan,2018,5030
Wardha,Other,Jan,2017,5200
Wardha,Other,Feb,2018,4810
Wardha,Other,Feb,2017,5660
Wardha,Other,Dec,2017,4600
Wardha,Other,Apr,2017,5650
Aurangabad,Other,Oct,2017,4285
Aurangabad,Other,Oct,2017,4285
Aurangabad,Other,Oct,2017,4285
Aurangabad,Other,Oct,2017,4185
Aurangabad,Other,Oct,2017,4250
Aurangabad,Other,Oct,2017,4185
Aurangabad,Other,Oct,2017,4235
Aurangabad,Other,Oct,2017,4185
Aurangabad,Other,Oct,2017,4200
Aurangabad,Other,Nov,2017,4310
Yavatmal,Other,Jan,2017,5501
Yavatmal,Other,Jan,2017,5601
Yavatmal,Other,Jan,2017,5401
Yavatmal,Other,Jan,2017,5401
Yavatmal,Other,Nov,2017,4351
Yavatmal,Other,Jan,2017,5401
Yavatmal,Other,Jan,2017,5351
Yavatmal,Other,Feb,2017,5450
Yavatmal,Other,Nov,2017,4400
Yavatmal,Other,Feb,2017,5501
Yavatmal,Other,Feb,2017,5551
Yavatmal,Other,Jan,2017,5275
Yavatmal,Other,Jan,2017,5350
Yavatmal,Other,Jan,2017,5201
Yavatmal,Other,Feb,2017,5550
Akola,Other,Jan,2018,4550
Akola,Other,Jan,2017,5580
Akola,Other,Dec,2017,4900
Akola,Other,Nov,2017,4400
Akola,Other,Jan,2018,4650
Akola,Other,Jan,2017,5600
Akola,Other,Dec,2017,4890
Akola,Other,Nov,2017,4350
Akola,Other,Dec,2017,4850
Akola,Other,Nov,2017,4450
Akola,Other,Jan,2017,5650
Akola,Other,Dec,2017,4850
Akola,Other,Nov,2017,4400
Akola,Other,Jan,2018,4680
Akola,Other,Jan,2017,5550
Akola,Other,Feb,2017,5450
Akola,Other,Nov,2017,4500
Akola,Other,Jan,2017,5620
Akola,Other,Dec,2017,4800
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4850
Akola,Other,Jan,2017,5650
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4750
Akola,Other,Jan,2017,5600
Akola,Other,Dec,2017,4700
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4850
Akola,Other,Dec,2017,4650
Akola,Other,Nov,2017,4320
Akola,Other,Feb,2017,5450
Akola,Other,Dec,2017,4700
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4750
Akola,Other,Feb,2017,5400
Akola,Other,Dec,2017,4650
Akola,Other,Jan,2018,4750
Akola,Other,Jan,2017,5300
Akola,Other,Dec,2017,4600
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4900
Akola,Other,Jan,2017,5400
Akola,Other,Dec,2017,4600
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4850
Akola,Other,Jan,2017,5400
Akola,Other,Feb,2017,5600
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4790
Akola,Other,Jan,2017,5250
Akola,Other,Feb,2017,5600
Akola,Other,Dec,2017,4650
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4750
Akola,Other,Feb,2017,5600
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2017,5320
Akola,Other,Feb,2017,5640
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4850
Akola,Other,Jan,2017,5450
Akola,Other,Feb,2017,5560
Akola,Other,Jan,2018,4750
Akola,Other,Jan,2017,5320
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4750
Akola,Other,Jan,2017,5320
Akola,Other,Feb,2017,5550
Akola,Other,Dec,2017,4400
Akola,Other,Nov,2017,4320
Akola,Other,Jan,2018,4950
Akola,Other,Jan,2017,5300
Akola,Other,Feb,2018,4580
Akola,Other,Feb,2017,5475
Akola,Other,Nov,2017,4320
Akola,Other,Mar,2018,4380
Akola,Other,Jan,2017,5280
Akola,Other,Feb,2018,4600
Akola,Other,Feb,2017,5550
Akola,Other,Dec,2017,4350
Akola,Other,Nov,2017,4350
Akola,Other,Mar,2018,4450
Akola,Other,Feb,2018,4560
Akola,Other,Nov,2017,4100
Akola,Other,Mar,2018,4350
Akola,Other,Jan,2017,5350
Akola,Other,Feb,2018,4550
Akola,Other,Nov,2017,4000
Akola,Other,Mar,2018,4500
Akola,Other,Jan,2018,4900
Akola,Other,Jan,2017,5300
Akola,Other,Feb,2017,5500
Akola,Other,Dec,2017,4500
Akola,Other,Jan,2018,4875
Akola,Other,Jan,2017,5250
Akola,Other,Feb,2018,4500
Akola,Other,Dec,2017,4480
Akola,Other,Nov,2017,4000
Akola,Other,Jan,2018,4850
Akola,Other,Jan,2017,5150
Akola,Other,Feb,2017,5525
Akola,Other,Dec,2017,4490
Akola,Other,Nov,2017,3760
Akola,Other,Jan,2018,4850
Akola,Other,Jan,2017,5200
Akola,Other,Feb,2018,4500
Akola,Other,Feb,2017,5450
Akola,Other,Nov,2017,3900
Akola,Other,Jan,2018,4850
Akola,Other,Jan,2017,5150
Akola,Other,Feb,2018,4500
Akola,Other,Feb,2017,5400
Akola,Other,Dec,2017,4400
Akola,Other,Nov,2017,3850
Akola,Other,Jan,2018,4950
Akola,Other,Feb,2018,4550
Akola,Other,Feb,2017,5680
Akola,Other,Dec,2017,4350
Hingoli,Desi,Jan,2017,5750
Hingoli,Desi,Jan,2017,5750
Hingoli,Desi,Jan,2018,5000
Hingoli,Desi,Nov,2017,4350
Hingoli,Desi,Dec,2017,5250
Hingoli,Desi,Jan,2017,5700
Hingoli,Desi,Dec,2017,5200
Hingoli,Desi,Jan,2018,5050
Hingoli,Desi,Jan,2017,5750
Hingoli,Desi,Jan,2017,5700
Hingoli,Desi,Dec,2017,5050
Hingoli,Desi,Dec,2017,5150
Hingoli,Desi,Jan,2018,5100
Hingoli,Desi,Jan,2018,5000
Hingoli,Desi,Dec,2017,4850
Hingoli,Desi,Nov,2017,4300
Hingoli,Desi,Nov,2017,4250
Hingoli,Desi,Nov,2017,4300
Hingoli,Desi,Dec,2017,4800
Hingoli,Desi,Nov,2017,4250
Hingoli,Desi,Jan,2017,5475
Hingoli,Desi,Jan,2018,5000
Hingoli,Desi,Jan,2017,5470
Hingoli,Desi,Dec,2017,4700
Hingoli,Desi,Dec,2017,4700
Hingoli,Desi,Nov,2017,4250
Hingoli,Desi,Jan,2018,5100
Hingoli,Desi,Jan,2017,5450
Hingoli,Desi,Nov,2017,4250
Hingoli,Desi,Feb,2018,4900
Hingoli,Desi,Feb,2017,5525
Hingoli,Desi,Jan,2018,5080
Hingoli,Desi,Feb,2017,5550
Hingoli,Desi,Dec,2017,4500
Hingoli,Desi,Nov,2017,4275
Hingoli,Desi,Jan,2017,5350
Hingoli,Desi,Feb,2017,5550
Hingoli,Desi,Jan,2017,5350
Hingoli,Desi,Jan,2017,5350
Hingoli,Desi,Nov,2017,4250
Hingoli,Desi,Jan,2017,5325
Hingoli,Desi,Mar,2017,5650
Hingoli,Desi,Jan,2017,5200
Hingoli,Desi,Nov,2017,4300
Hingoli,Desi,Mar,2017,5550
Hingoli,Desi,Feb,2018,5050
Hingoli,Desi,Dec,2017,4350
Chandrapur,Other,Oct,2017,4025
Chandrapur,Other,Mar,2017,4825
Chandrapur,Other,Jan,2018,4350
Chandrapur,Other,Jan,2017,5570
Chandrapur,Other,Dec,2017,5058
Chandrapur,Other,Oct,2017,4038
Chandrapur,Other,Nov,2017,4275
Chandrapur,Other,Mar,2017,5025
Chandrapur,Other,Jan,2018,4575
Chandrapur,Other,Jan,2017,5625
Chandrapur,Other,Dec,2017,5055
Chandrapur,Other,Oct,2017,4000
Chandrapur,Other,Nov,2017,4375
Chandrapur,Other,Mar,2017,5425
Chandrapur,Other,Jan,2018,4750
Chandrapur,Other,Jan,2017,5650
Chandrapur,Other,Dec,2017,4995
Chandrapur,Other,Oct,2017,3975
Chandrapur,Other,Nov,2017,4275
Chandrapur,Other,Jan,2018,4650
Chandrapur,Other,Jan,2017,5650
Chandrapur,Other,Feb,2018,3900
Chandrapur,Other,Feb,2017,5610
Chandrapur,Other,Dec,2017,5100
Chandrapur,Other,Oct,2017,4250
Chandrapur,Other,Nov,2017,4375
Chandrapur,Other,Mar,2017,5550
Chandrapur,Other,Jan,2018,4765
Chandrapur,Other,Jan,2017,5640
Chandrapur,Other,Feb,2018,3950
Chandrapur,Other,Feb,2017,5650
Chandrapur,Other,Dec,2017,5063
Chandrapur,Other,Oct,2017,3925
Chandrapur,Other,Nov,2017,4250
Chandrapur,Other,Mar,2017,5600
Chandrapur,Other,Feb,2018,4050
Chandrapur,Other,Feb,2017,5605
Chandrapur,Other,Dec,2017,4873
Chandrapur,Other,Apr,2017,5050
Chandrapur,Other,Oct,2017,3838
Chandrapur,Other,Nov,2017,4150
Chandrapur,Other,Mar,2017,5288
Chandrapur,Other,Jan,2018,4738
Chandrapur,Other,Jan,2017,5615
Chandrapur,Other,Feb,2018,4250
Chandrapur,Other,Feb,2017,5600
Chandrapur,Other,Dec,2017,5018
Chandrapur,Other,Apr,2017,4788
Chandrapur,Other,Oct,2017,3525
Chandrapur,Other,Nov,2017,4163
Chandrapur,Other,Mar,2017,5400
Chandrapur,Other,Jan,2018,4655
Chandrapur,Other,Jan,2017,5700
Chandrapur,Other,Feb,2018,4200
Chandrapur,Other,Dec,2017,5060
Chandrapur,Other,Apr,2017,5100
Chandrapur,Other,Oct,2017,4050
Chandrapur,Other,Nov,2017,4288
Chandrapur,Other,Mar,2017,5250
Chandrapur,Other,Jan,2018,4785
Chandrapur,Other,Jan,2017,5650
Chandrapur,Other,Feb,2018,4125
Chandrapur,Other,Dec,2017,5093
Chandrapur,Other,Apr,2017,5200
Chandrapur,Other,Nov,2017,4325
Chandrapur,Other,Mar,2017,5315
Chandrapur,Other,Jan,2018,5050
Chandrapur,Other,Feb,2018,4125
Chandrapur,Other,Feb,2017,5525
Chandrapur,Other,Dec,2017,4695
Chandrapur,Other,Apr,2017,5200
Chandrapur,Other,Nov,2017,4250
Chandrapur,Other,Mar,2017,5450
Chandrapur,Other,Jan,2018,5060
Chandrapur,Other,Feb,2018,4125
Chandrapur,Other,Feb,2017,5500
Chandrapur,Other,Dec,2017,4940
Chandrapur,Other,Apr,2017,4870
Chandrapur,Other,Nov,2017,4088
Chandrapur,Other,Mar,2017,5085
Chandrapur,Other,Jan,2018,5025
Chandrapur,Other,Feb,2018,4163
Chandrapur,Other,Feb,2017,5475
Chandrapur,Other,Dec,2017,4863
Chandrapur,Other,Apr,2017,4910
Chandrapur,Other,Nov,2017,4350
Chandrapur,Other,Mar,2017,5400
Chandrapur,Other,Jan,2018,4888
Chandrapur,Other,Feb,2018,4325
Chandrapur,Other,Dec,2017,4800
Chandrapur,Other,Apr,2017,5000
Chandrapur,Other,Oct,2017,3475
Chandrapur,Other,Nov,2017,4350
Chandrapur,Other,Mar,2017,5440
Chandrapur,Other,Jan,2018,4825
Chandrapur,Other,Jan,2017,5450
Chandrapur,Other,Feb,2018,4438
